patch,Mountain range,date [DD.MM.YYYY],time [HH:MM],water_temp [C],ph [pH],conductivity [uS cm -1],turb [NTU],gl_name,lat_sn [DD],lon_sn [DD],ele_sn [m],lat_sp [DD],lon_sp [DD],ele_sp [m],max_el [m],mean_el [m],sn_sp_dist [m],sn_sp_ele [m],abl_asp [°],gl_sa [km2],gl_cov [%],gl_a [km2],chla [ug g-1],eps [ugC g-1],ag [nmol g-1 h-1],ap [nmol g-1 h-1],bg [nmol g-1 h-1],lap [nmol g-1 h-1],nag [nmol g-1 h-1],bp [ngC g-1 h-1],wba [cells ml-1],sba [cells g-1],respiration [mg 02 g-1 h-1],doc [ug l-1],i1_na [ug l-1],i2_k [ug l-1],i3_mg [ug l-1],i4_ca [ug l-1],i5_cl [ug l-1],i6_so4 [ug l-1],n1_tn [ug l-1],n2_tp [ug l-1],n3_srp [ug l-1],n4_nh4 [ug l-1],n5_no3 [ug l-1],n6_no2 [ug l-1]
GL89_UP_1,Scandinavian Mountains,12.08.20,11:30,0.6,7.11,7.1,3.4,"""Northwest of Blaaisen""",69.4749,19.7795,997,69.4748,19.7763,946,1668,1314,128,51,315,0.21,0.24,0.89,0.003163,1.621003,0.015925922,1.932753719,0.196464522,0.436895899,0.046224171,1.7458905,NA,15637617.5,2.92E-05,42.23333333,0.346923,0.021432,0.131402,0.638673,0.509613,0.928529,NA,NA,5.29,60.02,49.48,1.05
GL89_UP_2,Scandinavian Mountains,12.08.20,11:30,0.6,7.11,7.1,3.4,"""Northwest of Blaaisen""",69.4749,19.7795,997,69.4748,19.7763,946,1668,1314,128,51,315,0.21,0.24,0.89,0.002521667,3.206252,0.026059655,1.478983238,0.429472997,1.223428719,0.112628193,4.017945,NA,20773587.9,6.19E-05,42.23333333,0.346923,0.021432,0.131402,0.638673,0.509613,0.928529,NA,NA,5.29,60.02,49.48,1.05
GL89_UP_3,Scandinavian Mountains,12.08.20,11:30,0.6,7.11,7.1,3.4,"""Northwest of Blaaisen""",69.4749,19.7795,997,69.4748,19.7763,946,1668,1314,128,51,315,0.21,0.24,0.89,0.002125,0.833964,0.017752853,1.897161308,0.338885146,0.571408987,0.105432693,11.37761,NA,17765328.8,2.04E-05,42.23333333,0.346923,0.021432,0.131402,0.638673,0.509613,0.928529,NA,NA,5.29,60.02,49.48,1.05
GL89_DN_1,Scandinavian Mountains,12.08.20,14:30,3.9,7.21,7.1,26.9,"""Northwest of Blaaisen""",69.4749,19.7795,997,69.4749,19.7736,939,1668,1314,233,58,315,0.21,0.23,0.94,0.001274333,0,0.009854268,1.648411198,0.13308926,0.560134629,0.065909899,4.095164,NA,7131487.28,3.52E-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.39,4.21,36.37,0.83
GL89_DN_2,Scandinavian Mountains,12.08.20,14:30,3.9,7.21,7.1,26.9,"""Northwest of Blaaisen""",69.4749,19.7795,997,69.4749,19.7736,939,1668,1314,233,58,315,0.21,0.23,0.94,0.000557333,0.256847,0.009122471,0.643830644,0.032183064,0.373975838,0.039424928,1.731444,NA,4798104.3,7.80E-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.39,4.21,36.37,0.83
GL89_DN_3,Scandinavian Mountains,12.08.20,14:30,3.9,7.21,7.1,26.9,"""Northwest of Blaaisen""",69.4749,19.7795,997,69.4749,19.7736,939,1668,1314,233,58,315,0.21,0.23,0.94,0.000632333,1.657764,0.005016173,0.671553436,0.029164204,0.297442313,0.038529666,2.713525,NA,7202997.35,0.00011149,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.39,4.21,36.37,0.83
GL90_UP_1,Scandinavian Mountains,20.08.20,09:55,0.7,6.46,3.5,3.8,Tuftebreen,61.6591,7.154,872,61.6586,7.1539,859,1955,1562,54,13,90,6.43,0.8,8.05,0.008286,0.525861,0.039210065,0.847705093,0.169945033,0.883511556,0.046179065,8.1248275,NA,7554587.91,4.53E-05,56.5,0.14892,0.034949,0.048339,0.245563,0.18608,0.403682,NA,NA,1.43,15.05,31.26,0.52
GL90_UP_2,Scandinavian Mountains,20.08.20,09:55,0.7,6.46,3.5,3.8,Tuftebreen,61.6591,7.154,872,61.6586,7.1539,859,1955,1562,54,13,90,6.43,0.8,8.05,0.009953333,0.01076,0.028835038,2.726839543,0.426070042,2.107835459,0.068020775,4.479939,NA,7684142.67,1.79E-05,56.5,0.14892,0.034949,0.048339,0.245563,0.18608,0.403682,NA,NA,1.43,15.05,31.26,0.52
GL90_UP_3,Scandinavian Mountains,20.08.20,09:55,0.7,6.46,3.5,3.8,Tuftebreen,61.6591,7.154,872,61.6586,7.1539,859,1955,1562,54,13,90,6.43,0.8,8.05,0.000706,0,0.007486224,0.261292026,0.048787655,0.336653435,0,8.7240425,NA,3860748.89,2.13E-05,56.5,0.14892,0.034949,0.048339,0.245563,0.18608,0.403682,NA,NA,1.43,15.05,31.26,0.52
GL90_DN_1,Scandinavian Mountains,20.08.20,12:40,1.5,7,3.4,4.3,Tuftebreen,61.6591,7.154,872,61.6565,7.1551,792,1955,1562,303,80,90,6.43,0.78,8.24,0.046184333,0.754143,0.078843915,5.432339367,1.513355568,5.333445838,0.205949056,21.802285,NA,22127709.2,5.11E-05,NA,0.156649,0.039134,0.032689,0.28378,0.230205,0.440289,NA,NA,4.78,48.6,37.02,0.66
GL90_DN_2,Scandinavian Mountains,20.08.20,12:40,1.5,7,3.4,4.3,Tuftebreen,61.6591,7.154,872,61.6565,7.1551,792,1955,1562,303,80,90,6.43,0.78,8.24,0.021440333,1.115045,0.041343561,1.797074502,0.260502283,1.260515192,0.089014857,18.037215,NA,13723740.7,3.17E-05,NA,0.156649,0.039134,0.032689,0.28378,0.230205,0.440289,NA,NA,4.78,48.6,37.02,0.66
GL90_DN_3,Scandinavian Mountains,20.08.20,12:40,1.5,7,3.4,4.3,Tuftebreen,61.6591,7.154,872,61.6565,7.1551,792,1955,1562,303,80,90,6.43,0.78,8.24,0.062398,2.164938,0.042246867,5.122073617,0.304462605,1.489679959,0.096600561,12.2445,NA,8596899.3,3.39E-05,NA,0.156649,0.039134,0.032689,0.28378,0.230205,0.440289,NA,NA,4.78,48.6,37.02,0.66
GL91_UP_1,Scandinavian Mountains,21.08.20,09:46,1,6.65,1.3,8.4,Fabergstolbreen,61.7124,7.2916,790,61.7124,7.2921,779,1959,1592,26,11,90,17.49,0.89,19.69,0.009305333,1.677118,0.073023955,1.72126486,0.652636609,2.556069938,0.191642105,24.96762,NA,49722305.2,6.95E-05,131.85,0.025741,0.032116,0.026458,0.148717,0.019334,0.046462,NA,NA,2.02,3.07,1.35,0.71
GL91_UP_2,Scandinavian Mountains,21.08.20,09:46,1,6.65,1.3,8.4,Fabergstolbreen,61.7124,7.2916,790,61.7124,7.2921,779,1959,1592,26,11,90,17.49,0.89,19.69,0.007920667,0.763201,0.093836531,1.715507216,0.872894124,2.748066335,0.165958927,24.29229,NA,33696894.8,5.05E-05,131.85,0.025741,0.032116,0.026458,0.148717,0.019334,0.046462,NA,NA,2.02,3.07,1.35,0.71
GL91_UP_3,Scandinavian Mountains,21.08.20,09:46,1,6.65,1.3,8.4,Fabergstolbreen,61.7124,7.2916,790,61.7124,7.2921,779,1959,1592,26,11,90,17.49,0.89,19.69,0.007206333,0.509455,0.048111447,1.657743106,0.772863121,2.455241237,0.102310001,17.785627,NA,34345309.8,3.12E-05,131.85,0.025741,0.032116,0.026458,0.148717,0.019334,0.046462,NA,NA,2.02,3.07,1.35,0.71
GL91_DN_1,Scandinavian Mountains,21.08.20,12:32,5.6,7.24,2.6,3.1,Fabergstolbreen,61.7124,7.2916,790,61.7132,7.2963,716,1959,1593,262,74,90,17.5,0.89,19.74,0.097552,1.260729,0.04532587,1.419888536,0.213613664,1.851751017,0.094156391,76.308635,NA,38496238,1.35E-05,NA,0.118793,0.064449,0.029285,0.245582,0.15305,0.1103,NA,NA,2.57,4.76,4.38,1.04
GL91_DN_2,Scandinavian Mountains,21.08.20,12:32,5.6,7.24,2.6,3.1,Fabergstolbreen,61.7124,7.2916,790,61.7132,7.2963,716,1959,1593,262,74,90,17.5,0.89,19.74,0.026044,1.863447,0.190602428,3.654400071,1.146056836,6.804979451,0.181970046,74.49795,NA,22650643.8,5.32E-05,NA,0.118793,0.064449,0.029285,0.245582,0.15305,0.1103,NA,NA,2.57,4.76,4.38,1.04
GL91_DN_3,Scandinavian Mountains,21.08.20,12:32,5.6,7.24,2.6,3.1,Fabergstolbreen,61.7124,7.2916,790,61.7132,7.2963,716,1959,1593,262,74,90,17.5,0.89,19.74,0.007865333,1.826469,0.019739959,0.700106926,0.10664938,1.018858119,0.036504233,30.6085,NA,12869798,2.47E-05,NA,0.118793,0.064449,0.029285,0.245582,0.15305,0.1103,NA,NA,2.57,4.76,4.38,1.04
GL92_UP_1,Scandinavian Mountains,22.08.20,09:50,2.9,7.83,5,39.7,Nigardsbreen,61.6807,7.2015,500,61.6774,7.2073,363,1942,1580,483,137,135,44.45,0.82,54.3,0.011690333,1.043986,0.037187177,3.691598181,0.278654489,1.342934883,0.107581773,13.658015,NA,14421953.1,0.000251428,289.7666667,0.211638,0.094139,0.037852,0.281869,0.234368,0.494461,NA,NA,2.24,20.08,78.74,0.61
GL92_UP_2,Scandinavian Mountains,22.08.20,09:50,2.9,7.83,5,39.7,Nigardsbreen,61.6807,7.2015,500,61.6774,7.2073,363,1942,1580,483,137,135,44.45,0.82,54.3,0.032721667,3.676961,0.086974408,8.430979939,0.526074416,1.958187112,0.122781884,31.311795,NA,18120001.2,0.000216953,289.7666667,0.211638,0.094139,0.037852,0.281869,0.234368,0.494461,NA,NA,2.24,20.08,78.74,0.61
GL92_UP_3,Scandinavian Mountains,22.08.20,09:50,2.9,7.83,5,39.7,Nigardsbreen,61.6807,7.2015,500,61.6774,7.2073,363,1942,1580,483,137,135,44.45,0.82,54.3,0.042679667,1.072154,0.111810362,2.575939135,0.485612069,2.146310004,0.114522048,22.05879,NA,31064862.7,0.000143142,289.7666667,0.211638,0.094139,0.037852,0.281869,0.234368,0.494461,NA,NA,2.24,20.08,78.74,0.61
GL92_DN_1,Scandinavian Mountains,22.08.20,12:11,2.2,6.18,3.2,66.2,Nigardsbreen,61.6807,7.2015,500,61.676,7.2118,275,1942,1581,767,225,135,45.01,0.79,57.14,0.039196333,0.836703,0.21395026,2.729039638,0.825608086,1.796669335,0.262637368,20.305645,NA,24261784.2,NA,NA,0.187087,0.107456,0.02678,0.137839,0.202298,0.408849,NA,NA,2.27,19.85,27.29,0.91
GL92_DN_2,Scandinavian Mountains,22.08.20,12:11,2.2,6.18,3.2,66.2,Nigardsbreen,61.6807,7.2015,500,61.676,7.2118,275,1942,1581,767,225,135,45.01,0.79,57.14,0.006247667,0.086613,0.043465922,1.104824133,0.341403707,0.974888681,0.004445938,3.187105,NA,9701525.01,NA,NA,0.187087,0.107456,0.02678,0.137839,0.202298,0.408849,NA,NA,2.27,19.85,27.29,0.91
GL92_DN_3,Scandinavian Mountains,22.08.20,12:11,2.2,6.18,3.2,66.2,Nigardsbreen,61.6807,7.2015,500,61.676,7.2118,275,1942,1581,767,225,135,45.01,0.79,57.14,0.016971,2.46323,0.092615058,2.598298169,0.303041053,1.016698781,0.038016188,0.9321505,NA,22437614.3,NA,NA,0.187087,0.107456,0.02678,0.137839,0.202298,0.408849,NA,NA,2.27,19.85,27.29,0.91
GL93_UP_1,Scandinavian Mountains,23.08.20,10:02,0.5,6.53,5.4,38.3,Boverbreen,61.5564,8.0515,1447,61.5564,8.0515,1447,1760,1649,1,0,270,0.76,0.76,1.01,0.000924333,0.514934,0.019488676,0.415755073,0.207836391,0.970761608,0.028265632,45.25438,NA,10971280.9,1.26E-05,521.7666667,0.147285,0.37757,0.085728,0.242721,0.06298,1.129133,NA,NA,6.42,14.47,57.2,0.97
GL93_UP_2,Scandinavian Mountains,23.08.20,10:02,0.5,6.53,5.4,38.3,Boverbreen,61.5564,8.0515,1447,61.5564,8.0515,1447,1760,1649,1,0,270,0.76,0.76,1.01,0.001550667,0.327383,0.012288448,0.336096466,0.148144183,1.005317299,0.059648762,50.39842,NA,9487249.49,1.35E-05,521.7666667,0.147285,0.37757,0.085728,0.242721,0.06298,1.129133,NA,NA,6.42,14.47,57.2,0.97
GL93_UP_3,Scandinavian Mountains,23.08.20,10:02,0.5,6.53,5.4,38.3,Boverbreen,61.5564,8.0515,1447,61.5564,8.0515,1447,1760,1649,1,0,270,0.76,0.76,1.01,0.021861,3.173494,0.089412781,2.041265561,0.68415345,3.920332457,0.312823533,45.846515,NA,47307676.6,3.67E-05,521.7666667,0.147285,0.37757,0.085728,0.242721,0.06298,1.129133,NA,NA,6.42,14.47,57.2,0.97
GL93_DN_1,Scandinavian Mountains,23.08.20,12:38,2.9,7.3,4.6,45.6,Boverbreen,61.5564,8.0515,1447,61.5571,8.0435,1368,1760,1651,431,79,270,0.78,0.63,1.24,0.02064,0.535222,0.038458906,0.619789667,0.185189847,1.265107416,0.04035629,16.685115,NA,4463941.62,2.49E-05,NA,0.169886,0.434224,0.10608,0.276436,0.077118,1.263038,NA,NA,5.7,14.05,18.39,0.47
GL93_DN_2,Scandinavian Mountains,23.08.20,12:38,2.9,7.3,4.6,45.6,Boverbreen,61.5564,8.0515,1447,61.5571,8.0435,1368,1760,1651,431,79,270,0.78,0.63,1.24,0.003937667,0.694341,0.027115941,0.540292678,0.154307423,0.874730074,0.088687558,24.372595,NA,7237400.97,1.37E-05,NA,0.169886,0.434224,0.10608,0.276436,0.077118,1.263038,NA,NA,5.7,14.05,18.39,0.47
GL93_DN_3,Scandinavian Mountains,23.08.20,12:38,2.9,7.3,4.6,45.6,Boverbreen,61.5564,8.0515,1447,61.5571,8.0435,1368,1760,1651,431,79,270,0.78,0.63,1.24,0.016128333,0.664125,0.021138697,0.912320177,0.14283748,1.082079555,0,21.391495,NA,2826180.79,1.65E-05,NA,0.169886,0.434224,0.10608,0.276436,0.077118,1.263038,NA,NA,5.7,14.05,18.39,0.47
GL94_UP_1,Scandinavian Mountains,24.08.20,09:57,0.6,7.29,9.9,79.6,Storbreen,61.5817,8.1626,1441,61.5818,8.1625,1441,2097,1757,17,0,45,2.61,0.77,3.39,0.001236333,1.553979,0.000366909,0.004245438,0.005914116,0.022190326,0,0.990645,NA,2046648.4,3.70E-05,194.5666667,0.427075,0.628295,0.205884,0.710213,0.191226,0.980059,NA,NA,11.16,9.44,72.51,1.67
GL94_UP_2,Scandinavian Mountains,24.08.20,09:57,0.6,7.29,9.9,79.6,Storbreen,61.5817,8.1626,1441,61.5818,8.1625,1441,2097,1757,17,0,45,2.61,0.77,3.39,0.000897667,0.135257,0.000658808,0.006680444,0.001490911,0.022878542,0,0.8462655,NA,530077.007,3.73E-05,194.5666667,0.427075,0.628295,0.205884,0.710213,0.191226,0.980059,NA,NA,11.16,9.44,72.51,1.67
GL94_UP_3,Scandinavian Mountains,24.08.20,09:57,0.6,7.29,9.9,79.6,Storbreen,61.5817,8.1626,1441,61.5818,8.1625,1441,2097,1757,17,0,45,2.61,0.77,3.39,0.010917,0.23512,0.010486997,0.459679975,0.095959602,0.955508577,0.050127342,7.1856975,NA,3302751.33,5.35E-05,194.5666667,0.427075,0.628295,0.205884,0.710213,0.191226,0.980059,NA,NA,11.16,9.44,72.51,1.67
GL94_DN_1,Scandinavian Mountains,24.08.20,12:22,0.6,6.9,5.3,26,Storbreen,61.5817,8.1626,1441,61.5841,8.1654,1365,2097,1756,312,76,45,2.61,0.76,3.44,0.000459333,0.824985,0.001971006,0.027533435,0.004345514,0.067391205,0,4.458648,NA,4252807.54,2.71E-05,NA,0.194595,0.22693,0.076169,0.374295,0.169545,0.503908,NA,NA,5.88,21.94,51.74,1.08
GL94_DN_2,Scandinavian Mountains,24.08.20,12:22,0.6,6.9,5.3,26,Storbreen,61.5817,8.1626,1441,61.5841,8.1654,1365,2097,1756,312,76,45,2.61,0.76,3.44,0.001558,0.014429,0.001547838,0.060494425,0.007517329,0.108999218,0.000193479,2.1735215,NA,2118256.55,1.85E-05,NA,0.194595,0.22693,0.076169,0.374295,0.169545,0.503908,NA,NA,5.88,21.94,51.74,1.08
GL94_DN_3,Scandinavian Mountains,24.08.20,12:22,0.6,6.9,5.3,26,Storbreen,61.5817,8.1626,1441,61.5841,8.1654,1365,2097,1756,312,76,45,2.61,0.76,3.44,0.001092333,0,0.007243231,0.222549596,0.02521367,0.210914595,0.000494576,4.4091275,NA,5806988.03,1.03E-05,NA,0.194595,0.22693,0.076169,0.374295,0.169545,0.503908,NA,NA,5.88,21.94,51.74,1.08
GL95_UP_1,Scandinavian Mountains,25.08.20,10:46,0.5,7.07,0.4,28.8,Storjuvbreen,61.665,8.2982,1419,61.6653,8.2987,1396,2415,1975,42,23,0,4.35,0.54,8.06,0.002201,2.532365,0.018071552,0.414207827,0.181450348,0.520416239,0.057854401,24.39953,NA,13127953.1,4.24E-05,175.5666667,0.278578,0.262728,0.082278,0.44163,0.149401,0.548924,NA,NA,5.9,25.6,79.81,1.18
GL95_UP_2,Scandinavian Mountains,25.08.20,10:46,0.5,7.07,0.4,28.8,Storjuvbreen,61.665,8.2982,1419,61.6653,8.2987,1396,2415,1975,42,23,0,4.35,0.54,8.06,0.001295,0.984204,0.022561765,0.30296963,0.141969765,0.924353092,0.050584556,16.61241,NA,8134148.1,2.71E-05,175.5666667,0.278578,0.262728,0.082278,0.44163,0.149401,0.548924,NA,NA,5.9,25.6,79.81,1.18
GL95_UP_3,Scandinavian Mountains,25.08.20,10:46,0.5,7.07,0.4,28.8,Storjuvbreen,61.665,8.2982,1419,61.6653,8.2987,1396,2415,1975,42,23,0,4.35,0.54,8.06,0.001654333,1.950503,0.018670701,0.242200519,0.186434309,0.826492727,0.041437766,19.907125,NA,12034193.8,2.60E-05,175.5666667,0.278578,0.262728,0.082278,0.44163,0.149401,0.548924,NA,NA,5.9,25.6,79.81,1.18
GL95_DN_1,Scandinavian Mountains,25.08.20,12:50,1,6.92,1,46.5,Storjuvbreen,61.665,8.2982,1419,61.6679,8.2997,1357,2415,1975,331,62,0,4.35,0.47,9.29,0.000996667,0.393607,0.010504965,0.323821279,0.058050522,0.279646949,0.022142749,15.03336,NA,8596913.08,6.45E-05,NA,0.280389,0.285863,0.097703,0.488927,0.156189,0.642883,NA,NA,5.15,23.23,80.04,0.59
GL95_DN_2,Scandinavian Mountains,25.08.20,12:50,1,6.92,1,46.5,Storjuvbreen,61.665,8.2982,1419,61.6679,8.2997,1357,2415,1975,331,62,0,4.35,0.47,9.29,0.001747667,0.888127,0.010789088,0.192262751,0.078582493,0.585888994,0.032012782,16.53625,NA,5598063.27,1.04E-05,NA,0.280389,0.285863,0.097703,0.488927,0.156189,0.642883,NA,NA,5.15,23.23,80.04,0.59
GL95_DN_3,Scandinavian Mountains,25.08.20,12:50,1,6.92,1,46.5,Storjuvbreen,61.665,8.2982,1419,61.6679,8.2997,1357,2415,1975,331,62,0,4.35,0.47,9.29,0.000819,0.174927,0.008735728,0.138147762,0.058119321,0.330889205,0.024356078,13.4897925,NA,8462630.05,4.95E-06,NA,0.280389,0.285863,0.097703,0.488927,0.156189,0.642883,NA,NA,5.15,23.23,80.04,0.59
GL96_UP_1,European Alps,15.09.20,11:00,0.2,8.66,126.8,NA,Miage,45.7881,6.8876,1833,45.7883,6.8885,1812,4801,3079,72,21,135,11.13,0.46,24.07,0.001888,0.513683,0,0.096559012,0.003464411,0.662958037,0,NA,NA,5291447.7,8.89E-05,72.8,1.01427,2.60868,1.43359,14.75885,0.290465,36.37834,NA,NA,3.3,16.59,87.23,0.99
GL96_UP_2,European Alps,15.09.20,11:00,0.2,8.66,126.8,NA,Miage,45.7881,6.8876,1833,45.7883,6.8885,1812,4801,3079,72,21,135,11.13,0.46,24.07,0.001498267,0,0.000465998,0.038847092,0.001648055,0.562395382,0,NA,NA,3558413.8,0.00014776,72.8,1.01427,2.60868,1.43359,14.75885,0.290465,36.37834,NA,NA,3.3,16.59,87.23,0.99
GL96_UP_3,European Alps,15.09.20,11:00,0.2,8.66,126.8,NA,Miage,45.7881,6.8876,1833,45.7883,6.8885,1812,4801,3079,72,21,135,11.13,0.46,24.07,0.000114667,0,0,0.083586314,0,0.975139874,0,3.9017895,NA,4021728.87,0.000158091,72.8,1.01427,2.60868,1.43359,14.75885,0.290465,36.37834,NA,NA,3.3,16.59,87.23,0.99
GL96_DN_1,European Alps,15.09.20,14:00,0.5,7.99,116.3,NA,Miage,45.7881,6.8876,1833,45.7894,6.891,1766,4801,3082,304,67,135,11.15,0.46,24.19,0.001952,0,0,0.062926427,0,0.79092308,0.00020257,8.923587,NA,6029615.95,1.69E-05,NA,0.838705,2.403105,1.352905,14.08829,0.22608,34.89841,NA,NA,3.54,15.19,76.96,1.08
GL96_DN_2,European Alps,15.09.20,14:00,0.5,7.99,116.3,NA,Miage,45.7881,6.8876,1833,45.7894,6.891,1766,4801,3082,304,67,135,11.15,0.46,24.19,0,0,0.025729557,0.648390234,0.097530367,4.444423576,0.150390263,21.31483,NA,1972190.79,NA,NA,0.838705,2.403105,1.352905,14.08829,0.22608,34.89841,NA,NA,3.54,15.19,76.96,1.08
GL96_DN_3,European Alps,15.09.20,14:00,0.5,7.99,116.3,NA,Miage,45.7881,6.8876,1833,45.7894,6.891,1766,4801,3082,304,67,135,11.15,0.46,24.19,0,0,0.002440519,0.083366431,0.001984482,1.328138016,0,6.872933,NA,3150031.73,1.93E-05,NA,0.838705,2.403105,1.352905,14.08829,0.22608,34.89841,NA,NA,3.54,15.19,76.96,1.08
